Store,Date,Weekly_Sales,Month,Year
23,2011-07-15,1360520.56,July,2011
23,2011-07-22,1362144.0,July,2011
23,2011-07-29,1319767.55,July,2011
23,2011-08-05,1416344.68,August,2011
23,2011-08-12,1380952.05,August,2011
23,2011-08-19,1453416.53,August,2011
23,2011-08-26,1637266.29,August,2011
23,2011-09-02,1464295.69,September,2011
23,2011-09-09,1423289.9,September,2011
23,2011-09-16,1253329.17,September,2011
23,2011-09-23,1289082.81,September,2011
23,2011-09-30,1275597.85,September,2011
23,2011-10-07,1463501.99,October,2011
23,2011-10-14,1257778.34,October,2011
23,2011-10-21,1441032.59,October,2011
23,2011-10-28,1407191.96,October,2011
23,2011-11-04,1428436.33,November,2011
23,2011-11-11,1436940.78,November,2011
23,2011-11-18,1345631.96,November,2011
23,2011-11-25,2057059.53,November,2011
23,2011-12-02,1552886.59,December,2011
23,2011-12-09,1841173.6,December,2011
23,2011-12-16,2173621.2,December,2011
23,2011-12-23,2587953.32,December,2011
23,2011-12-30,1213486.95,December,2011
23,2012-01-06,1150662.55,January,2012
23,2012-01-13,1031451.35,January,2012
23,2012-01-20,1146992.13,January,2012
23,2012-01-27,1037476.38,January,2012
23,2012-02-03,1261872.67,February,2012
23,2012-02-10,1358444.07,February,2012
23,2012-02-17,1365546.69,February,2012
23,2012-02-24,1272948.27,February,2012
23,2012-03-02,1322852.2,March,2012
23,2012-03-09,1292724.9,March,2012
23,2012-03-16,1258364.31,March,2012
23,2012-03-23,1288154.1,March,2012
23,2012-03-30,1261964.96,March,2012
23,2012-04-06,1604605.69,April,2012
23,2012-04-13,1231752.54,April,2012
23,2012-04-20,1287899.41,April,2012
23,2012-04-27,1277758.76,April,2012
23,2012-05-04,1317379.68,May,2012
23,2012-05-11,1321914.34,May,2012
23,2012-05-18,1332952.47,May,2012
23,2012-05-25,1552934.64,May,2012
23,2012-06-01,1476144.34,June,2012
23,2012-06-08,1568048.54,June,2012
23,2012-06-15,1543667.68,June,2012
23,2012-06-22,1522042.57,June,2012
23,2012-06-29,1451782.16,June,2012
23,2012-07-06,1545370.16,July,2012
23,2012-07-13,1384921.63,July,2012
23,2012-07-20,1381339.23,July,2012
23,2012-07-27,1322932.36,July,2012
23,2012-08-03,1416926.31,August,2012
23,2012-08-10,1436311.76,August,2012
23,2012-08-17,1510131.45,August,2012
23,2012-08-24,1702220.96,August,2012
23,2012-08-31,1577468.78,August,2012
23,2012-09-07,1427162.26,September,2012
23,2012-09-14,1279041.64,September,2012
23,2012-09-21,1338627.55,September,2012
23,2012-09-28,1319035.06,September,2012
23,2012-10-05,1464616.59,October,2012
23,2012-10-12,1412925.25,October,2012
23,2012-10-19,1363155.77,October,2012
23,2012-10-26,1347454.59,October,2012
24,2010-02-05,1388725.63,February,2010
24,2010-02-12,1414107.1,February,2010
24,2010-02-19,1385362.49,February,2010
24,2010-02-26,1158722.74,February,2010
24,2010-03-05,1412387.37,March,2010
24,2010-03-12,1309340.16,March,2010
24,2010-03-19,1222511.29,March,2010
24,2010-03-26,1258311.56,March,2010
24,2010-04-02,1478321.26,April,2010
24,2010-04-09,1379579.63,April,2010
24,2010-04-16,1268266.72,April,2010
24,2010-04-23,1264117.01,April,2010
24,2010-04-30,1259877.19,April,2010
24,2010-05-07,1409705.03,May,2010
24,2010-05-14,1346783.35,May,2010
24,2010-05-21,1283482.85,May,2010
24,2010-05-28,1473868.15,May,2010
24,2010-06-04,1566668.91,June,2010
24,2010-06-11,1375458.21,June,2010
24,2010-06-18,1354168.18,June,2010
24,2010-06-25,1399073.75,June,2010
24,2010-07-02,1563387.94,July,2010
24,2010-07-09,1665502.55,July,2010
24,2010-07-16,1418697.05,July,2010
24,2010-07-23,1333740.35,July,2010
24,2010-07-30,1387517.63,July,2010
24,2010-08-06,1442819.28,August,2010
24,2010-08-13,1384243.75,August,2010
24,2010-08-20,1375307.54,August,2010
24,2010-08-27,1350059.35,August,2010
24,2010-09-03,1366381.6,September,2010
24,2010-09-10,1474498.59,September,2010
24,2010-09-17,1273295.46,September,2010
24,2010-09-24,1169413.27,September,2010
24,2010-10-01,1215273.2,October,2010
24,2010-10-08,1361944.94,October,2010
24,2010-10-15,1300806.74,October,2010
24,2010-10-22,1234875.33,October,2010
24,2010-10-29,1244925.94,October,2010
24,2010-11-05,1285358.01,November,2010
24,2010-11-12,1312877.01,November,2010
24,2010-11-19,1277150.6,November,2010
24,2010-11-26,1779276.51,November,2010
24,2010-12-03,1413302.7,December,2010
24,2010-12-10,1593012.75,December,2010
24,2010-12-17,1663525.77,December,2010
24,2010-12-24,2386015.75,December,2010
24,2010-12-31,1208600.05,December,2010
24,2011-01-07,1178641.71,January,2011
24,2011-01-14,1167740.2,January,2011
24,2011-01-21,1107170.39,January,2011
24,2011-01-28,1126921.34,January,2011
24,2011-02-04,1225182.04,February,2011
24,2011-02-11,1341240.62,February,2011
24,2011-02-18,1360150.12,February,2011
24,2011-02-25,1235121.33,February,2011
24,2011-03-04,1346994.53,March,2011
24,2011-03-11,1253218.7,March,2011
24,2011-03-18,1168397.26,March,2011
24,2011-03-25,1158693.12,March,2011
24,2011-04-01,1163803.3,April,2011
24,2011-04-08,1273670.32,April,2011
24,2011-04-15,1245576.65,April,2011
24,2011-04-22,1372484.9,April,2011
24,2011-04-29,1197761.17,April,2011
24,2011-05-06,1339630.35,May,2011
24,2011-05-13,1311950.16,May,2011
24,2011-05-20,1234281.7,May,2011
24,2011-05-27,1311153.72,May,2011
24,2011-06-03,1554837.62,June,2011
24,2011-06-10,1373841.91,June,2011
24,2011-06-17,1320359.23,June,2011
24,2011-06-24,1304850.67,June,2011
24,2011-07-01,1445596.61,July,2011
24,2011-07-08,1567340.07,July,2011
24,2011-07-15,1356938.95,July,2011
24,2011-07-22,1357672.24,July,2011
24,2011-07-29,1310973.06,July,2011
24,2011-08-05,1417616.81,August,2011
24,2011-08-12,1402818.01,August,2011
24,2011-08-19,1352039.88,August,2011
24,2011-08-26,1402372.09,August,2011
24,2011-09-02,1196105.44,September,2011
24,2011-09-09,1527455.19,September,2011
24,2011-09-16,1227535.97,September,2011
24,2011-09-23,1232376.49,September,2011
24,2011-09-30,1246242.61,September,2011
24,2011-10-07,1405914.39,October,2011
24,2011-10-14,1333315.03,October,2011
24,2011-10-21,1283563.43,October,2011
24,2011-10-28,1307142.75,October,2011
24,2011-11-04,1385860.38,November,2011
24,2011-11-11,1425078.59,November,2011
24,2011-11-18,1297535.69,November,2011
24,2011-11-25,1761235.67,November,2011
24,2011-12-02,1335647.1,December,2011
24,2011-12-09,1529615.54,December,2011
24,2011-12-16,1624994.43,December,2011
24,2011-12-23,2168344.23,December,2011
24,2011-12-30,1363973.16,December,2011
24,2012-01-06,1251581.89,January,2012
24,2012-01-13,1155594.2,January,2012
24,2012-01-20,1151993.85,January,2012
24,2012-01-27,1057290.41,January,2012
24,2012-02-03,1249696.97,February,2012
24,2012-02-10,1403460.87,February,2012
24,2012-02-17,1326370.08,February,2012
24,2012-02-24,1303233.15,February,2012
24,2012-03-02,1213994.39,March,2012
24,2012-03-09,1325835.7,March,2012
24,2012-03-16,1239299.12,March,2012
24,2012-03-23,1221723.94,March,2012
24,2012-03-30,1230106.13,March,2012
24,2012-04-06,1524734.29,April,2012
24,2012-04-13,1285783.87,April,2012
24,2012-04-20,1208654.4,April,2012
24,2012-04-27,1194334.65,April,2012
24,2012-05-04,1306551.71,May,2012
24,2012-05-11,1355391.79,May,2012
24,2012-05-18,1298809.8,May,2012
24,2012-05-25,1407897.57,May,2012
24,2012-06-01,1467722.19,June,2012
24,2012-06-08,1406313.13,June,2012
24,2012-06-15,1364445.98,June,2012
24,2012-06-22,1434709.63,June,2012
24,2012-06-29,1428869.9,June,2012
24,2012-07-06,1645097.75,July,2012
24,2012-07-13,1405475.78,July,2012
24,2012-07-20,1394299.0,July,2012
24,2012-07-27,1307339.14,July,2012
24,2012-08-03,1440374.13,August,2012
24,2012-08-10,1497054.81,August,2012
24,2012-08-17,1397970.54,August,2012
24,2012-08-24,1303726.54,August,2012
24,2012-08-31,1344558.92,August,2012
24,2012-09-07,1477134.75,September,2012
24,2012-09-14,1242909.53,September,2012
24,2012-09-21,1261158.47,September,2012
24,2012-09-28,1259278.36,September,2012
24,2012-10-05,1416720.54,October,2012
24,2012-10-12,1416301.17,October,2012
24,2012-10-19,1255414.84,October,2012
24,2012-10-26,1307182.29,October,2012
25,2010-02-05,677231.63,February,2010
25,2010-02-12,583364.02,February,2010
25,2010-02-19,676260.67,February,2010
25,2010-02-26,628516.57,February,2010
25,2010-03-05,665750.06,March,2010
25,2010-03-12,660619.99,March,2010
25,2010-03-19,659795.84,March,2010
25,2010-03-26,696687.6,March,2010
25,2010-04-02,822486.37,April,2010
25,2010-04-09,712647.97,April,2010
25,2010-04-16,715311.6,April,2010
25,2010-04-23,694531.72,April,2010
25,2010-04-30,706924.02,April,2010
25,2010-05-07,724468.97,May,2010
25,2010-05-14,698073.95,May,2010
25,2010-05-21,704113.22,May,2010
25,2010-05-28,792442.54,May,2010
25,2010-06-04,764155.44,June,2010
25,2010-06-11,737163.2,June,2010
25,2010-06-18,780444.94,June,2010
25,2010-06-25,737569.14,June,2010
25,2010-07-02,759407.87,July,2010
25,2010-07-09,719591.13,July,2010
25,2010-07-16,726997.84,July,2010
25,2010-07-23,665290.93,July,2010
25,2010-07-30,682124.34,July,2010
25,2010-08-06,699464.43,August,2010
25,2010-08-13,686072.39,August,2010
25,2010-08-20,724499.81,August,2010
25,2010-08-27,711461.95,August,2010
25,2010-09-03,685700.08,September,2010
25,2010-09-10,655811.95,September,2010
25,2010-09-17,628989.88,September,2010
25,2010-09-24,607819.33,September,2010
25,2010-10-01,658640.14,October,2010
25,2010-10-08,674283.86,October,2010
25,2010-10-15,616094.72,October,2010
25,2010-10-22,661644.19,October,2010
25,2010-10-29,674458.03,October,2010
25,2010-11-05,696314.53,November,2010
25,2010-11-12,713250.08,November,2010
25,2010-11-19,718056.73,November,2010
25,2010-11-26,1115240.61,November,2010
25,2010-12-03,885572.96,December,2010
25,2010-12-10,964729.18,December,2010
25,2010-12-17,1047707.59,December,2010
25,2010-12-24,1295391.19,December,2010
25,2010-12-31,623092.54,December,2010
25,2011-01-07,558794.63,January,2011
25,2011-01-14,572360.83,January,2011
25,2011-01-21,568093.57,January,2011
25,2011-01-28,600448.69,January,2011
25,2011-02-04,639830.45,February,2011
25,2011-02-11,615666.78,February,2011
25,2011-02-18,634637.03,February,2011
25,2011-02-25,570816.34,February,2011
25,2011-03-04,640912.18,March,2011
25,2011-03-11,599828.39,March,2011
25,2011-03-18,603393.64,March,2011
25,2011-03-25,616324.24,March,2011
25,2011-04-01,618377.79,April,2011
25,2011-04-08,648606.13,April,2011
25,2011-04-15,674562.45,April,2011
25,2011-04-22,756588.42,April,2011
25,2011-04-29,649245.0,April,2011
25,2011-05-06,659446.55,May,2011
25,2011-05-13,684783.15,May,2011
25,2011-05-20,677971.33,May,2011
25,2011-05-27,718373.94,May,2011
25,2011-06-03,737551.74,June,2011
25,2011-06-10,740259.63,June,2011
25,2011-06-17,717373.43,June,2011
25,2011-06-24,699270.1,June,2011
25,2011-07-01,706206.86,July,2011
25,2011-07-08,698529.64,July,2011
25,2011-07-15,680510.23,July,2011
25,2011-07-22,670854.96,July,2011
25,2011-07-29,668390.82,July,2011
25,2011-08-05,679706.01,August,2011
25,2011-08-12,667130.48,August,2011
25,2011-08-19,688958.75,August,2011
25,2011-08-26,726422.55,August,2011
25,2011-09-02,699779.0,September,2011
25,2011-09-09,673248.48,September,2011
25,2011-09-16,628720.46,September,2011
25,2011-09-23,620885.93,September,2011
25,2011-09-30,639160.24,September,2011
25,2011-10-07,671522.87,October,2011
25,2011-10-14,646915.47,October,2011
25,2011-10-21,690675.5,October,2011
25,2011-10-28,724443.97,October,2011
25,2011-11-04,718393.61,November,2011
25,2011-11-11,719235.07,November,2011
25,2011-11-18,728525.6,November,2011
25,2011-11-25,1116211.39,November,2011
25,2011-12-02,878314.57,December,2011
25,2011-12-09,916446.02,December,2011
25,2011-12-16,997502.47,December,2011
25,2011-12-23,1290532.97,December,2011
25,2011-12-30,683665.37,December,2011
25,2012-01-06,636419.12,January,2012
25,2012-01-13,614764.31,January,2012
25,2012-01-20,594744.89,January,2012
25,2012-01-27,589554.29,January,2012
25,2012-02-03,642776.4,February,2012
25,2012-02-10,658984.38,February,2012
25,2012-02-17,654088.02,February,2012
25,2012-02-24,613501.05,February,2012
25,2012-03-02,643155.89,March,2012
25,2012-03-09,643711.53,March,2012
25,2012-03-16,638204.27,March,2012
25,2012-03-23,672831.78,March,2012
25,2012-03-30,684348.92,March,2012
25,2012-04-06,791356.9,April,2012
25,2012-04-13,658691.56,April,2012
25,2012-04-20,661566.48,April,2012
25,2012-04-27,655157.32,April,2012
25,2012-05-04,696421.72,May,2012
25,2012-05-11,739866.16,May,2012
25,2012-05-18,717207.19,May,2012
25,2012-05-25,783371.02,May,2012
25,2012-06-01,694765.95,June,2012
25,2012-06-08,730254.19,June,2012
25,2012-06-15,753860.89,June,2012
25,2012-06-22,721601.9,June,2012
25,2012-06-29,718890.81,June,2012
25,2012-07-06,753385.55,July,2012
25,2012-07-13,714093.95,July,2012
25,2012-07-20,685676.58,July,2012
25,2012-07-27,659109.53,July,2012
25,2012-08-03,709724.6,August,2012
25,2012-08-10,710496.97,August,2012
25,2012-08-17,728467.72,August,2012
25,2012-08-24,756527.64,August,2012
25,2012-08-31,714828.73,August,2012
25,2012-09-07,671482.9,September,2012
25,2012-09-14,657241.63,September,2012
25,2012-09-21,664745.2,September,2012
25,2012-09-28,683300.84,September,2012
25,2012-10-05,699536.73,October,2012
25,2012-10-12,697317.41,October,2012
25,2012-10-19,685531.85,October,2012
25,2012-10-26,688940.94,October,2012
26,2010-02-05,1034119.21,February,2010
26,2010-02-12,1015684.09,February,2010
26,2010-02-19,999348.55,February,2010
26,2010-02-26,855385.01,February,2010
26,2010-03-05,1005669.58,March,2010
26,2010-03-12,963382.09,March,2010
26,2010-03-19,903366.55,March,2010
26,2010-03-26,893613.0,March,2010
26,2010-04-02,1029849.2,April,2010
26,2010-04-09,1022293.81,April,2010
26,2010-04-16,905548.38,April,2010
26,2010-04-23,881930.87,April,2010
26,2010-04-30,904503.85,April,2010
26,2010-05-07,1074479.73,May,2010
26,2010-05-14,972663.59,May,2010
26,2010-05-21,986765.01,May,2010
26,2010-05-28,1069851.59,May,2010
26,2010-06-04,1003202.66,June,2010
26,2010-06-11,1073862.59,June,2010
26,2010-06-18,1001286.67,June,2010
26,2010-06-25,976242.09,June,2010
26,2010-07-02,1078455.48,July,2010
26,2010-07-09,1122356.53,July,2010
26,2010-07-16,1028151.72,July,2010
26,2010-07-23,971615.62,July,2010
26,2010-07-30,1005324.28,July,2010
26,2010-08-06,1125329.77,August,2010
26,2010-08-13,1011938.29,August,2010
26,2010-08-20,1007385.36,August,2010
26,2010-08-27,977322.52,August,2010
26,2010-09-03,1037549.71,September,2010
26,2010-09-10,1042226.3,September,2010
26,2010-09-17,923473.7,September,2010
26,2010-09-24,868636.3,September,2010
26,2010-10-01,923221.52,October,2010
26,2010-10-08,1001069.52,October,2010
26,2010-10-15,937956.89,October,2010
26,2010-10-22,916522.66,October,2010
26,2010-10-29,895069.88,October,2010
26,2010-11-05,970224.51,November,2010
26,2010-11-12,971193.01,November,2010
26,2010-11-19,901972.7,November,2010
26,2010-11-26,1286833.62,November,2010
26,2010-12-03,1016143.64,December,2010
26,2010-12-10,1149612.04,December,2010
26,2010-12-17,1196813.33,December,2010
26,2010-12-24,1573982.47,December,2010
26,2010-12-31,877268.29,December,2010
26,2011-01-07,938149.21,January,2011
26,2011-01-14,812323.29,January,2011
26,2011-01-21,809833.21,January,2011
26,2011-01-28,817485.14,January,2011
26,2011-02-04,911807.02,February,2011
26,2011-02-11,1010711.08,February,2011
26,2011-02-18,981978.02,February,2011
26,2011-02-25,910298.44,February,2011
26,2011-03-04,945643.17,March,2011
26,2011-03-11,946614.55,March,2011
26,2011-03-18,887426.12,March,2011
26,2011-03-25,866566.54,March,2011
26,2011-04-01,849231.61,April,2011
26,2011-04-08,985229.81,April,2011
26,2011-04-15,863266.12,April,2011
26,2011-04-22,921700.61,April,2011
26,2011-04-29,873450.29,April,2011
26,2011-05-06,1024778.23,May,2011
26,2011-05-13,941008.85,May,2011
26,2011-05-20,938334.62,May,2011
26,2011-05-27,996723.58,May,2011
26,2011-06-03,1054454.4,June,2011
26,2011-06-10,1094058.68,June,2011
26,2011-06-17,981646.46,June,2011
26,2011-06-24,997474.93,June,2011
26,2011-07-01,1070119.09,July,2011
26,2011-07-08,1133807.03,July,2011
26,2011-07-15,1021534.7,July,2011
26,2011-07-22,1017867.8,July,2011
26,2011-07-29,1005360.5,July,2011
26,2011-08-05,1107552.43,August,2011
26,2011-08-12,1087644.5,August,2011
26,2011-08-19,1021766.75,August,2011
26,2011-08-26,1064617.62,August,2011
26,2011-09-02,1040143.14,September,2011
26,2011-09-09,1069710.97,September,2011
26,2011-09-16,951569.84,September,2011
26,2011-09-23,923644.6,September,2011
26,2011-09-30,959339.51,September,2011
26,2011-10-07,1130022.99,October,2011
26,2011-10-14,987886.08,October,2011
26,2011-10-21,974907.28,October,2011
26,2011-10-28,972256.98,October,2011
26,2011-11-04,988950.75,November,2011
26,2011-11-11,1077640.13,November,2011
26,2011-11-18,946091.79,November,2011
26,2011-11-25,1282320.05,November,2011
26,2011-12-02,1012498.49,December,2011
26,2011-12-09,1148987.46,December,2011
26,2011-12-16,1204807.83,December,2011
26,2011-12-23,1515175.01,December,2011
26,2011-12-30,972834.42,December,2011
26,2012-01-06,971557.62,January,2012
26,2012-01-13,836305.65,January,2012
26,2012-01-20,838751.5,January,2012
26,2012-01-27,820059.89,January,2012
26,2012-02-03,939158.25,February,2012
26,2012-02-10,1081005.64,February,2012
26,2012-02-17,965788.76,February,2012
26,2012-02-24,917924.47,February,2012
26,2012-03-02,955641.74,March,2012
26,2012-03-09,1028569.01,March,2012
26,2012-03-16,919503.4,March,2012
26,2012-03-23,874790.68,March,2012
26,2012-03-30,922018.43,March,2012
26,2012-04-06,1116829.23,April,2012
26,2012-04-13,889670.29,April,2012
26,2012-04-20,923600.02,April,2012
26,2012-04-27,911969.0,April,2012
26,2012-05-04,946573.29,May,2012
26,2012-05-11,1062548.73,May,2012
26,2012-05-18,978082.84,May,2012
26,2012-05-25,1067310.74,May,2012
26,2012-06-01,1015853.03,June,2012
26,2012-06-08,1106176.83,June,2012
26,2012-06-15,1029248.22,June,2012
26,2012-06-22,1056282.91,June,2012
26,2012-06-29,1051190.44,June,2012
26,2012-07-06,1180470.8,July,2012
26,2012-07-13,1063149.78,July,2012
26,2012-07-20,1049625.9,July,2012
26,2012-07-27,1031745.14,July,2012
26,2012-08-03,1090915.09,August,2012
26,2012-08-10,1121476.51,August,2012
26,2012-08-17,1068292.56,August,2012
26,2012-08-24,1022704.2,August,2012
26,2012-08-31,1053495.51,August,2012
26,2012-09-07,1081874.03,September,2012
26,2012-09-14,986131.94,September,2012
26,2012-09-21,961084.08,September,2012
26,2012-09-28,964726.37,September,2012
26,2012-10-05,1095504.26,October,2012
26,2012-10-12,1044639.69,October,2012
26,2012-10-19,975578.02,October,2012
26,2012-10-26,958619.8,October,2012
27,2010-02-05,1874289.79,February,2010
27,2010-02-12,1745362.72,February,2010
27,2010-02-19,1945070.33,February,2010
27,2010-02-26,1390934.27,February,2010
27,2010-03-05,1313729.72,March,2010
27,2010-03-12,1925113.12,March,2010
27,2010-03-19,1700627.97,March,2010
27,2010-03-26,1836714.84,March,2010
27,2010-04-02,2053952.97,April,2010
27,2010-04-09,1955814.13,April,2010
27,2010-04-16,1857500.96,April,2010
27,2010-04-23,1850205.47,April,2010
27,2010-04-30,1805885.04,April,2010
27,2010-05-07,1939458.84,May,2010
27,2010-05-14,1842465.78,May,2010
27,2010-05-21,1836595.58,May,2010
27,2010-05-28,1962468.67,May,2010
27,2010-06-04,2073102.59,June,2010
27,2010-06-11,1873812.93,June,2010
27,2010-06-18,1887182.27,June,2010
27,2010-06-25,1962625.01,June,2010
27,2010-07-02,2024554.1,July,2010
27,2010-07-09,2119163.01,July,2010
27,2010-07-16,1880691.64,July,2010
27,2010-07-23,1808250.71,July,2010
27,2010-07-30,1816489.53,July,2010
27,2010-08-06,1908036.68,August,2010
27,2010-08-13,1864436.12,August,2010
27,2010-08-20,1936878.46,August,2010
27,2010-08-27,1870684.21,August,2010
27,2010-09-03,1908110.9,September,2010
27,2010-09-10,1913494.81,September,2010
27,2010-09-17,1629978.46,September,2010
27,2010-09-24,1597002.71,September,2010
27,2010-10-01,1543532.83,October,2010
27,2010-10-08,1707662.87,October,2010
27,2010-10-15,1728388.2,October,2010
27,2010-10-22,1693935.29,October,2010
27,2010-10-29,1688955.49,October,2010
27,2010-11-05,1686010.02,November,2010
27,2010-11-12,1828010.25,November,2010
27,2010-11-19,1704785.74,November,2010
27,2010-11-26,2627910.75,November,2010
27,2010-12-03,1884343.67,December,2010
27,2010-12-10,2139733.68,December,2010
27,2010-12-17,2350098.36,December,2010
27,2010-12-24,3078162.08,December,2010
27,2010-12-31,1440963.0,December,2010
27,2011-01-07,1568159.48,January,2011
27,2011-01-14,1532308.62,January,2011
27,2011-01-21,1517029.9,January,2011
27,2011-01-28,1421111.55,January,2011
27,2011-02-04,1628100.79,February,2011
27,2011-02-11,1636224.77,February,2011
27,2011-02-18,1709365.19,February,2011
27,2011-02-25,1688935.71,February,2011
27,2011-03-04,1656130.67,March,2011
27,2011-03-11,1613259.77,March,2011
27,2011-03-18,1624539.21,March,2011
27,2011-03-25,1554651.08,March,2011
27,2011-04-01,1628868.28,April,2011
27,2011-04-08,1689844.18,April,2011
27,2011-04-15,1727175.61,April,2011
27,2011-04-22,1921655.48,April,2011
27,2011-04-29,1642074.64,April,2011
27,2011-05-06,1757041.96,May,2011
27,2011-05-13,1763545.32,May,2011
27,2011-05-20,1725268.56,May,2011
27,2011-05-27,1820723.17,May,2011
27,2011-06-03,2053708.01,June,2011
27,2011-06-10,1817914.71,June,2011
27,2011-06-17,1814740.09,June,2011
27,2011-06-24,1811455.15,June,2011
27,2011-07-01,1949983.93,July,2011
27,2011-07-08,2000055.27,July,2011
27,2011-07-15,1762155.79,July,2011
27,2011-07-22,1754879.45,July,2011
27,2011-07-29,1744879.06,July,2011
27,2011-08-05,1747289.53,August,2011
27,2011-08-12,1758437.96,August,2011
27,2011-08-19,1781905.24,August,2011
27,2011-08-26,2034400.78,August,2011
27,2011-09-02,1511717.53,September,2011
27,2011-09-09,1911470.84,September,2011
27,2011-09-16,1613773.9,September,2011
27,2011-09-23,1606208.68,September,2011
27,2011-09-30,1599626.26,September,2011
27,2011-10-07,1672339.27,October,2011
27,2011-10-14,1682652.51,October,2011
27,2011-10-21,1689591.44,October,2011
27,2011-10-28,1710372.4,October,2011
27,2011-11-04,1621109.3,November,2011
27,2011-11-11,1800728.07,November,2011
27,2011-11-18,1723739.44,November,2011
27,2011-11-25,2504400.71,November,2011
27,2011-12-02,1806924.74,December,2011
27,2011-12-09,2014665.98,December,2011
27,2011-12-16,2205919.86,December,2011
27,2011-12-23,2739019.75,December,2011
27,2011-12-30,1650604.6,December,2011
27,2012-01-06,1535287.4,January,2012
27,2012-01-13,1492399.13,January,2012
27,2012-01-20,1542131.05,January,2012
27,2012-01-27,1263534.86,January,2012
27,2012-02-03,1564246.02,February,2012
27,2012-02-10,1651605.35,February,2012
27,2012-02-17,1606221.56,February,2012
27,2012-02-24,1648602.39,February,2012
27,2012-03-02,1509323.09,March,2012
27,2012-03-09,1607343.41,March,2012
27,2012-03-16,1635984.07,March,2012
27,2012-03-23,1620839.34,March,2012
27,2012-03-30,1615494.14,March,2012
27,2012-04-06,1899013.34,April,2012
27,2012-04-13,1650405.21,April,2012
27,2012-04-20,1639999.47,April,2012
27,2012-04-27,1565498.84,April,2012
27,2012-05-04,1669388.45,May,2012
27,2012-05-11,1674306.31,May,2012
27,2012-05-18,1707158.82,May,2012
27,2012-05-25,1818906.73,May,2012
27,2012-06-01,1900638.6,June,2012
27,2012-06-08,1764756.31,June,2012
27,2012-06-15,1773500.56,June,2012
27,2012-06-22,1837884.79,June,2012
27,2012-06-29,1842555.32,June,2012
27,2012-07-06,2062224.92,July,2012
27,2012-07-13,1755889.53,July,2012
27,2012-07-20,1730913.66,July,2012
27,2012-07-27,1625883.71,July,2012
27,2012-08-03,1705810.84,August,2012
27,2012-08-10,1720537.26,August,2012
27,2012-08-17,1735339.59,August,2012
27,2012-08-24,1780443.36,August,2012
27,2012-08-31,1731935.43,August,2012
27,2012-09-07,1840955.23,September,2012
27,2012-09-14,1519604.5,September,2012
27,2012-09-21,1557485.75,September,2012
27,2012-09-28,1540687.63,September,2012
27,2012-10-05,1591816.88,October,2012
27,2012-10-12,1660081.29,October,2012
27,2012-10-19,1620374.24,October,2012
27,2012-10-26,1703047.74,October,2012
28,2010-02-05,1672352.29,February,2010
28,2010-02-12,1558968.49,February,2010
28,2010-02-19,1491300.42,February,2010
28,2010-02-26,1542173.33,February,2010
28,2010-03-05,1608435.45,March,2010
28,2010-03-12,1326877.11,March,2010
28,2010-03-19,1279819.43,March,2010
28,2010-03-26,1245268.77,March,2010
28,2010-04-02,1441559.4,April,2010
28,2010-04-09,1382359.21,April,2010
28,2010-04-16,1268240.66,April,2010
28,2010-04-23,1244177.21,April,2010
28,2010-04-30,1186971.02,April,2010
28,2010-05-07,1532893.22,May,2010
28,2010-05-14,1245898.73,May,2010
28,2010-05-21,1217923.71,May,2010
28,2010-05-28,1176588.25,May,2010
28,2010-06-04,1543678.02,June,2010
28,2010-06-11,1348995.17,June,2010
28,2010-06-18,1267619.06,June,2010
28,2010-06-25,1231025.07,June,2010
28,2010-07-02,1399960.15,July,2010
28,2010-07-09,1340293.87,July,2010
28,2010-07-16,1225336.41,July,2010
28,2010-07-23,1205884.98,July,2010
28,2010-07-30,1150204.71,July,2010
28,2010-08-06,1523101.38,August,2010
28,2010-08-13,1218688.09,August,2010
28,2010-08-20,1195897.6,August,2010
28,2010-08-27,1191585.92,August,2010
28,2010-09-03,1523410.71,September,2010
28,2010-09-10,1246062.17,September,2010
28,2010-09-17,1159812.35,September,2010
28,2010-09-24,1111797.21,September,2010
28,2010-10-01,1203080.41,October,2010
28,2010-10-08,1334571.87,October,2010
28,2010-10-15,1158062.99,October,2010
28,2010-10-22,1120619.32,October,2010
28,2010-10-29,1231688.48,October,2010
28,2010-11-05,1501663.26,November,2010
28,2010-11-12,1266460.45,November,2010
28,2010-11-19,1179315.72,November,2010
28,2010-11-26,1937033.5,November,2010
28,2010-12-03,1447916.29,December,2010
28,2010-12-10,1466164.49,December,2010
28,2010-12-17,1510443.62,December,2010
28,2010-12-24,2026026.39,December,2010
28,2010-12-31,1090558.57,December,2010
28,2011-01-07,1402902.47,January,2011
28,2011-01-14,1098286.61,January,2011
28,2011-01-21,1079669.11,January,2011
28,2011-01-28,1127859.69,January,2011
28,2011-02-04,1564897.32,February,2011
28,2011-02-11,1397301.38,February,2011
28,2011-02-18,1514828.82,February,2011
28,2011-02-25,1311796.91,February,2011
28,2011-03-04,1723736.91,March,2011
28,2011-03-11,1380836.35,March,2011
28,2011-03-18,1286413.71,March,2011
28,2011-03-25,1201059.72,March,2011
28,2011-04-01,1336838.41,April,2011
28,2011-04-08,1414713.5,April,2011
28,2011-04-15,1240126.07,April,2011
28,2011-04-22,1297452.0,April,2011
28,2011-04-29,1222367.9,April,2011
28,2011-05-06,1515890.38,May,2011
28,2011-05-13,1253316.3,May,2011
28,2011-05-20,1151282.31,May,2011
28,2011-05-27,1160043.98,May,2011
